00:00:00,0,19
00:00:00,0,19
00:18:00,0,19
00:18:00,0,19
00:18:00,38,42
00:25:00,19,20
00:25:00,19,20
00:38:00,0,19
00:38:00,0,19
00:38:00,38,42
00:43:00,19,20
00:43:00,19,20
00:58:00,0,19
00:58:00,0,19
01:03:00,19,20
01:03:00,19,20
01:23:00,19,20
01:23:00,19,20
04:14:00,16,0
04:16:00,16,0
04:36:00,16,0
04:36:00,16,0
04:41:00,14,39
04:41:00,14,39
04:44:00,0,39
04:44:00,0,39
04:50:00,20,19
04:52:00,19,0
04:56:00,16,0
04:59:00,20,19
05:01:00,19,0
05:04:00,0,48
05:04:00,0,39
05:10:00,20,19
05:10:00,16,0
05:12:00,19,0
05:13:00,41,0
05:14:00,27,0
05:14:00,41,39
05:14:00,27,0
05:16:00,39,0
05:19:00,20,19
05:21:00,19,0
05:24:00,0,48
05:24:00,0,39
05:25:00,16,0
05:30:00,41,0
05:32:00,39,0
05:35:00,0,48
05:38:00,14,0
05:39:00,20,19
05:39:00,0,39
05:41:00,19,0
05:45:00,0,48
05:46:00,42,48
05:47:00,39,0
05:47:00,39,0
05:49:00,20,19
05:51:00,19,0
05:53:00,0,39
05:55:00,0,48
05:56:00,42,48
05:59:00,42,48
06:00:00,39,0
06:01:00,48,0
06:01:00,41,39
06:03:00,39,0
06:04:00,0,39
06:05:00,0,48
06:07:00,14,0
06:11:00,48,0
06:12:00,39,0
06:13:00,16,0
06:14:00,0,39
06:15:00,0,48
06:19:00,42,48
06:21:00,48,0
06:21:00,41,39
06:23:00,39,0
06:24:00,20,19
06:25:00,0,48
06:25:00,0,39
06:26:00,19,0
06:28:00,48,0
06:32:00,41,39
06:34:00,0,48
06:34:00,39,0
06:35:00,0,39
06:35:00,16,0
06:37:00,48,0
06:40:00,42,48
06:42:00,0,48
06:43:00,39,0
06:45:00,48,0
06:45:00,0,39
06:50:00,0,48
06:53:00,48,0
06:53:00,16,0
06:53:00,39,0
06:55:00,0,39
